2016-09-26 17:54:56,511 INFO  [pool-2-thread-1] c.t.v.t.a.CMOSDataUtil - Command-line option(s): [-c, config/cmos_datautil/cmos_datautil.properties]
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.getDocument(CollineSecurityAnalyser.java:276)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.compare(CollineSecurityAnalyser.java:241)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.compare(CollineSecurityAnalyser.java:229)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.access$000(CollineSecurityAnalyser.java:58)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser$2.call(CollineSecurityAnalyser.java:122)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser$2.call(CollineSecurityAnalyser.java:119)
	at java.util.concurrent.FutureTask.run(FutureTask.java:262)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
	at java.lang.Thread.run(Thread.java:745)
2016-09-26 19:04:22,956 INFO  [pool-198-thread-2] c.t.v.t.a.c.CollineSecurityAnalyser - Test case 021: FAIL
2016-09-26 19:04:22,956 INFO  [pool-198-thread-2] c.t.v.t.a.Analyser - Skip JIRA update due to empty issue key
2016-09-26 19:04:22,956 ERROR [pool-198-thread-2] c.t.v.t.a.c.CollineSecurityAnalyser - Comparison skipped
java.lang.IllegalArgumentException: File cannot be null
	at javax.xml.parsers.DocumentBuilder.parse(DocumentBuilder.java:198)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.getDocument(CollineSecurityAnalyser.java:276)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.compare(CollineSecurityAnalyser.java:241)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.compare(CollineSecurityAnalyser.java:229)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.access$000(CollineSecurityAnalyser.java:58)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser$2.call(CollineSecurityAnalyser.java:122)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser$2.call(CollineSecurityAnalyser.java:119)
	at java.util.concurrent.FutureTask.run(FutureTask.java:262)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
	at java.lang.Thread.run(Thread.java:745)
2016-09-26 19:04:22,956 INFO  [pool-198-thread-2] c.t.v.t.a.c.CollineSecurityAnalyser - Test case 022: FAIL
2016-09-26 19:04:22,956 INFO  [pool-198-thread-2] c.t.v.t.a.Analyser - Skip JIRA update due to empty issue key
2016-09-26 19:04:22,956 ERROR [pool-198-thread-2] c.t.v.t.a.c.CollineSecurityAnalyser - Comparison skipped
java.lang.IllegalArgumentException: File cannot be null
	at javax.xml.parsers.DocumentBuilder.parse(DocumentBuilder.java:198)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.getDocument(CollineSecurityAnalyser.java:276)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.compare(CollineSecurityAnalyser.java:241)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.compare(CollineSecurityAnalyser.java:229)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.access$000(CollineSecurityAnalyser.java:58)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser$2.call(CollineSecurityAnalyser.java:122)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser$2.call(CollineSecurityAnalyser.java:119)
	at java.util.concurrent.FutureTask.run(FutureTask.java:262)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
	at java.lang.Thread.run(Thread.java:745)
2016-09-26 19:04:22,956 INFO  [pool-198-thread-2] c.t.v.t.a.c.CollineSecurityAnalyser - Test case 023: FAIL
2016-09-26 19:04:22,956 INFO  [pool-198-thread-2] c.t.v.t.a.Analyser - Skip JIRA update due to empty issue key
2016-09-26 19:04:22,956 ERROR [pool-198-thread-2] c.t.v.t.a.c.CollineSecurityAnalyser - Comparison skipped
java.lang.IllegalArgumentException: File cannot be null
	at javax.xml.parsers.DocumentBuilder.parse(DocumentBuilder.java:198)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.getDocument(CollineSecurityAnalyser.java:276)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.compare(CollineSecurityAnalyser.java:241)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.compare(CollineSecurityAnalyser.java:229)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.access$000(CollineSecurityAnalyser.java:58)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser$2.call(CollineSecurityAnalyser.java:122)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser$2.call(CollineSecurityAnalyser.java:119)
	at java.util.concurrent.FutureTask.run(FutureTask.java:262)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
	at java.lang.Thread.run(Thread.java:745)
2016-09-26 19:04:22,956 INFO  [pool-198-thread-2] c.t.v.t.a.c.CollineSecurityAnalyser - Test case 024: FAIL
2016-09-26 19:04:22,956 INFO  [pool-198-thread-2] c.t.v.t.a.Analyser - Skip JIRA update due to empty issue key
2016-09-26 19:04:22,956 ERROR [pool-198-thread-2] c.t.v.t.a.c.CollineSecurityAnalyser - Comparison skipped
java.lang.IllegalArgumentException: File cannot be null
	at javax.xml.parsers.DocumentBuilder.parse(DocumentBuilder.java:198)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.getDocument(CollineSecurityAnalyser.java:276)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.compare(CollineSecurityAnalyser.java:241)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.compare(CollineSecurityAnalyser.java:229)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.access$000(CollineSecurityAnalyser.java:58)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser$2.call(CollineSecurityAnalyser.java:122)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser$2.call(CollineSecurityAnalyser.java:119)
	at java.util.concurrent.FutureTask.run(FutureTask.java:262)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
	at java.lang.Thread.run(Thread.java:745)
2016-09-26 19:04:22,956 INFO  [pool-198-thread-2] c.t.v.t.a.c.CollineSecurityAnalyser - Test case 025: FAIL
2016-09-26 19:04:22,956 INFO  [pool-198-thread-2] c.t.v.t.a.Analyser - Skip JIRA update due to empty issue key
2016-09-26 19:04:22,971 ERROR [pool-198-thread-2] c.t.v.t.a.c.CollineSecurityAnalyser - Comparison skipped
java.lang.IllegalArgumentException: File cannot be null
	at javax.xml.parsers.DocumentBuilder.parse(DocumentBuilder.java:198)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.getDocument(CollineSecurityAnalyser.java:276)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.compare(CollineSecurityAnalyser.java:241)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.compare(CollineSecurityAnalyser.java:229)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.access$000(CollineSecurityAnalyser.java:58)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser$2.call(CollineSecurityAnalyser.java:122)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser$2.call(CollineSecurityAnalyser.java:119)
	at java.util.concurrent.FutureTask.run(FutureTask.java:262)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
	at java.lang.Thread.run(Thread.java:745)
2016-09-26 19:04:22,971 INFO  [pool-198-thread-2] c.t.v.t.a.c.CollineSecurityAnalyser - Test case 026: FAIL
2016-09-26 19:04:22,971 INFO  [pool-198-thread-2] c.t.v.t.a.Analyser - Skip JIRA update due to empty issue key
2016-09-26 19:04:22,971 ERROR [pool-198-thread-2] c.t.v.t.a.c.CollineSecurityAnalyser - Comparison skipped
java.lang.IllegalArgumentException: File cannot be null
	at javax.xml.parsers.DocumentBuilder.parse(DocumentBuilder.java:198)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.getDocument(CollineSecurityAnalyser.java:276)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.compare(CollineSecurityAnalyser.java:241)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.compare(CollineSecurityAnalyser.java:229)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.access$000(CollineSecurityAnalyser.java:58)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser$2.call(CollineSecurityAnalyser.java:122)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser$2.call(CollineSecurityAnalyser.java:119)
	at java.util.concurrent.FutureTask.run(FutureTask.java:262)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
	at java.lang.Thread.run(Thread.java:745)
2016-09-26 19:04:22,971 INFO  [pool-198-thread-2] c.t.v.t.a.c.CollineSecurityAnalyser - Test case 027: FAIL
2016-09-26 19:04:22,971 INFO  [pool-198-thread-2] c.t.v.t.a.Analyser - Skip JIRA update due to empty issue key
2016-09-26 19:04:22,971 ERROR [pool-198-thread-2] c.t.v.t.a.c.CollineSecurityAnalyser - Comparison skipped
java.lang.IllegalArgumentException: File cannot be null
	at javax.xml.parsers.DocumentBuilder.parse(DocumentBuilder.java:198)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.getDocument(CollineSecurityAnalyser.java:276)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.compare(CollineSecurityAnalyser.java:241)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.compare(CollineSecurityAnalyser.java:229)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.access$000(CollineSecurityAnalyser.java:58)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser$2.call(CollineSecurityAnalyser.java:122)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser$2.call(CollineSecurityAnalyser.java:119)
	at java.util.concurrent.FutureTask.run(FutureTask.java:262)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
	at java.lang.Thread.run(Thread.java:745)
2016-09-26 19:04:22,971 INFO  [pool-198-thread-2] c.t.v.t.a.c.CollineSecurityAnalyser - Test case 028: FAIL
2016-09-26 19:04:22,971 INFO  [pool-198-thread-2] c.t.v.t.a.Analyser - Skip JIRA update due to empty issue key
2016-09-26 19:04:22,971 ERROR [pool-198-thread-2] c.t.v.t.a.c.CollineSecurityAnalyser - Comparison skipped
java.lang.IllegalArgumentException: File cannot be null
	at javax.xml.parsers.DocumentBuilder.parse(DocumentBuilder.java:198)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.getDocument(CollineSecurityAnalyser.java:276)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.compare(CollineSecurityAnalyser.java:241)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.compare(CollineSecurityAnalyser.java:229)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.access$000(CollineSecurityAnalyser.java:58)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser$2.call(CollineSecurityAnalyser.java:122)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser$2.call(CollineSecurityAnalyser.java:119)
	at java.util.concurrent.FutureTask.run(FutureTask.java:262)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
	at java.lang.Thread.run(Thread.java:745)
2016-09-26 19:04:22,971 INFO  [pool-198-thread-2] c.t.v.t.a.c.CollineSecurityAnalyser - Test case 029: FAIL
2016-09-26 19:04:22,971 INFO  [pool-198-thread-2] c.t.v.t.a.Analyser - Skip JIRA update due to empty issue key
2016-09-26 19:04:22,971 ERROR [pool-198-thread-2] c.t.v.t.a.c.CollineSecurityAnalyser - Comparison skipped
java.lang.IllegalArgumentException: File cannot be null
	at javax.xml.parsers.DocumentBuilder.parse(DocumentBuilder.java:198)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.getDocument(CollineSecurityAnalyser.java:276)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.compare(CollineSecurityAnalyser.java:241)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.compare(CollineSecurityAnalyser.java:229)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.access$000(CollineSecurityAnalyser.java:58)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser$2.call(CollineSecurityAnalyser.java:122)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser$2.call(CollineSecurityAnalyser.java:119)
	at java.util.concurrent.FutureTask.run(FutureTask.java:262)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
	at java.lang.Thread.run(Thread.java:745)
2016-09-26 19:04:22,971 INFO  [pool-198-thread-2] c.t.v.t.a.c.CollineSecurityAnalyser - Test case 030: FAIL
2016-09-26 19:04:22,971 INFO  [pool-198-thread-2] c.t.v.t.a.Analyser - Skip JIRA update due to empty issue key
2016-09-26 19:04:22,971 ERROR [pool-198-thread-2] c.t.v.t.a.c.CollineSecurityAnalyser - Comparison skipped
java.lang.IllegalArgumentException: File cannot be null
	at javax.xml.parsers.DocumentBuilder.parse(DocumentBuilder.java:198)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.getDocument(CollineSecurityAnalyser.java:276)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.compare(CollineSecurityAnalyser.java:241)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.compare(CollineSecurityAnalyser.java:229)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.access$000(CollineSecurityAnalyser.java:58)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser$2.call(CollineSecurityAnalyser.java:122)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser$2.call(CollineSecurityAnalyser.java:119)
	at java.util.concurrent.FutureTask.run(FutureTask.java:262)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
	at java.lang.Thread.run(Thread.java:745)
2016-09-26 19:04:22,971 INFO  [pool-198-thread-2] c.t.v.t.a.c.CollineSecurityAnalyser - Test case 031: FAIL
2016-09-26 19:04:22,971 INFO  [pool-198-thread-2] c.t.v.t.a.Analyser - Skip JIRA update due to empty issue key
2016-09-26 19:04:22,971 ERROR [pool-198-thread-2] c.t.v.t.a.c.CollineSecurityAnalyser - Comparison skipped
java.lang.IllegalArgumentException: File cannot be null
	at javax.xml.parsers.DocumentBuilder.parse(DocumentBuilder.java:198)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.getDocument(CollineSecurityAnalyser.java:276)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.compare(CollineSecurityAnalyser.java:241)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.compare(CollineSecurityAnalyser.java:229)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.access$000(CollineSecurityAnalyser.java:58)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser$2.call(CollineSecurityAnalyser.java:122)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser$2.call(CollineSecurityAnalyser.java:119)
	at java.util.concurrent.FutureTask.run(FutureTask.java:262)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
	at java.lang.Thread.run(Thread.java:745)
2016-09-26 19:04:22,971 INFO  [pool-198-thread-2] c.t.v.t.a.c.CollineSecurityAnalyser - Test case 032: FAIL
2016-09-26 19:04:22,971 INFO  [pool-198-thread-2] c.t.v.t.a.Analyser - Skip JIRA update due to empty issue key
2016-09-26 19:04:22,971 ERROR [pool-198-thread-2] c.t.v.t.a.c.CollineSecurityAnalyser - Comparison skipped
java.lang.IllegalArgumentException: File cannot be null
	at javax.xml.parsers.DocumentBuilder.parse(DocumentBuilder.java:198)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.getDocument(CollineSecurityAnalyser.java:276)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.compare(CollineSecurityAnalyser.java:241)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.compare(CollineSecurityAnalyser.java:229)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.access$000(CollineSecurityAnalyser.java:58)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser$2.call(CollineSecurityAnalyser.java:122)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser$2.call(CollineSecurityAnalyser.java:119)
	at java.util.concurrent.FutureTask.run(FutureTask.java:262)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
	at java.lang.Thread.run(Thread.java:745)
2016-09-26 19:04:22,971 INFO  [pool-198-thread-2] c.t.v.t.a.c.CollineSecurityAnalyser - Test case 033: FAIL
2016-09-26 19:04:22,971 INFO  [pool-198-thread-2] c.t.v.t.a.Analyser - Skip JIRA update due to empty issue key
2016-09-26 19:04:22,971 ERROR [pool-198-thread-2] c.t.v.t.a.c.CollineSecurityAnalyser - Comparison skipped
java.lang.IllegalArgumentException: File cannot be null
	at javax.xml.parsers.DocumentBuilder.parse(DocumentBuilder.java:198)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.getDocument(CollineSecurityAnalyser.java:276)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.compare(CollineSecurityAnalyser.java:241)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.compare(CollineSecurityAnalyser.java:229)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.access$000(CollineSecurityAnalyser.java:58)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser$2.call(CollineSecurityAnalyser.java:122)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser$2.call(CollineSecurityAnalyser.java:119)
	at java.util.concurrent.FutureTask.run(FutureTask.java:262)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
	at java.lang.Thread.run(Thread.java:745)
2016-09-26 19:04:22,971 INFO  [pool-198-thread-2] c.t.v.t.a.c.CollineSecurityAnalyser - Test case 034: FAIL
2016-09-26 19:04:22,971 INFO  [pool-198-thread-2] c.t.v.t.a.Analyser - Skip JIRA update due to empty issue key
2016-09-26 19:04:22,971 ERROR [pool-198-thread-2] c.t.v.t.a.c.CollineSecurityAnalyser - Comparison skipped
java.lang.IllegalArgumentException: File cannot be null
	at javax.xml.parsers.DocumentBuilder.parse(DocumentBuilder.java:198)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.getDocument(CollineSecurityAnalyser.java:276)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.compare(CollineSecurityAnalyser.java:241)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.compare(CollineSecurityAnalyser.java:229)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser.access$000(CollineSecurityAnalyser.java:58)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser$2.call(CollineSecurityAnalyser.java:122)
	at com.tdsecurities.vms.te.arat.cmos.CollineSecurityAnalyser$2.call(CollineSecurityAnalyser.java:119)
	at java.util.concurrent.FutureTask.run(FutureTask.java:262)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1145)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:615)
